nama,masuk,keluar,duration,coba
updateByIdJsons,23:53:3,23:53:3,32.163,26
updateByIdJsons,23:53:9,23:53:9,30.354,27
updateByIdJsons,23:53:13,23:53:13,31.554,28
updateByIdJsons,23:53:25,23:53:25,31.989,30
updateByIdJsons,23:53:20,23:53:20,30.073,29
updateByIdPostgresqls,23:55:40,23:55:40,3.01,1
updateByIdPostgresqls,23:60:51,23:60:51,2.645,2
updateByIdPostgresqls,23:60:54,23:60:54,0.775,3
updateByIdPostgresqls,23:60:58,23:60:58,1.055,4
updateByIdJsons,23:52:31,23:52:31,28.069,20
updateByIdPostgresqls,0:1:23,0:1:23,1.726,7
updateByIdPostgresqls,0:1:33,0:1:33,0.821,8
updateByIdPostgresqls,0:1:36,0:1:36,0.688,9
updateByIdPostgresqls,0:1:41,0:1:41,0.703,10
updateByIdPostgresqls,0:1:45,0:1:45,0.707,11
updateByIdPostgresqls,0:1:48,0:1:48,1.482,12
updateByIdPostgresqls,0:1:52,0:1:52,0.767,13
updateByIdPostgresqls,0:1:2,0:1:2,0.69,5
updateByIdPostgresqls,0:2:7,0:2:7,0.733,15
updateByIdPostgresqls,0:1:56,0:1:56,0.69,14
updateByIdPostgresqls,0:2:12,0:2:12,0.783,16
updateByIdPostgresqls,0:2:31,0:2:31,0.701,19
updateByIdPostgresqls,0:1:7,0:1:7,0.805,6
updateByIdPostgresqls,0:2:43,0:2:43,0.743,21
updateByIdPostgresqls,0:2:48,0:2:48,0.857,22
updateByIdPostgresqls,0:2:16,0:2:16,0.682,17
updateByIdPostgresqls,0:2:52,0:2:52,0.717,23
updateByIdPostgresqls,0:2:20,0:2:20,0.933,18
updateByIdPostgresqls,0:2:34,0:2:34,0.593,20
updateByIdPostgresqls,0:3:0,0:3:0,0.719,25
updateByIdPostgresqls,0:2:56,0:2:56,0.697,24
updateByIdPostgresqls,0:3:8,0:3:8,0.716,27
updateByIdPostgresqls,0:3:12,0:3:12,0.813,28
updateByIdPostgresqls,0:3:4,0:3:4,0.741,26
updateByIdPostgresqls,0:3:17,0:3:17,0.727,29
updateByIdPostgresqls,0:3:20,0:3:20,1.147,30
